"id","AccelX_1","AccelY_1","AccelZ_1","AccelX_2","AccelY_2","AccelZ_2","AccelX_3","AccelY_3","AccelZ_3","AccelX_4","AccelY_4","AccelZ_4","AccelX_5","AccelY_5","AccelZ_5","AccelX_6","AccelY_6","AccelZ_6","AccelX_7","AccelY_7","AccelZ_7","AccelX_8","AccelY_8","AccelZ_8","AccelX_9","AccelY_9","AccelZ_9","AccelX_10","AccelY_10","AccelZ_10","AccelX_11","AccelY_11","AccelZ_11","AccelX_12","AccelY_12","AccelZ_12","AccelX_13","AccelY_13","AccelZ_13","AccelX_14","AccelY_14","AccelZ_14","AccelX_15","AccelY_15","AccelZ_15","AccelX_16","AccelY_16","AccelZ_16","AccelX_17","AccelY_17","AccelZ_17","AccelX_18","AccelY_18","AccelZ_18","AccelX_19","AccelY_19","AccelZ_19","AccelX_20","AccelY_20","AccelZ_20","AccelX_21","AccelY_21","AccelZ_21","AccelX_22","AccelY_22","AccelZ_22","AccelX_23","AccelY_23","AccelZ_23","AccelX_24","AccelY_24","AccelZ_24","AccelX_25","AccelY_25","AccelZ_25","AccelX_26","AccelY_26","AccelZ_26","AccelX_27","AccelY_27","AccelZ_27","AccelX_28","AccelY_28","AccelZ_28","AccelX_29","AccelY_29","AccelZ_29","AccelX_30","AccelY_30","AccelZ_30","AccelX_31","AccelY_31","AccelZ_31","AccelX_32","AccelY_32","AccelZ_32","AccelX_33","AccelY_33","AccelZ_33","AccelX_34","AccelY_34","AccelZ_34","AccelX_35","AccelY_35","AccelZ_35","AccelX_36","AccelY_36","AccelZ_36","AccelX_37","AccelY_37","AccelZ_37","AccelX_38","AccelY_38","AccelZ_38","AccelX_39","AccelY_39","AccelZ_39","AccelX_40","AccelY_40","AccelZ_40","AccelX_41","AccelY_41","AccelZ_41","AccelX_42","AccelY_42","AccelZ_42","AccelX_43","AccelY_43","AccelZ_43","AccelX_44","AccelY_44","AccelZ_44","AccelX_45","AccelY_45","AccelZ_45","AccelX_46","AccelY_46","AccelZ_46","AccelX_47","AccelY_47","AccelZ_47","AccelX_48","AccelY_48","AccelZ_48","AccelX_49","AccelY_49","AccelZ_49","AccelX_50","AccelY_50","AccelZ_50","Label"
"1","-0.172368","2.44188","9.27914","-0.172368","2.44188","9.27914","-0.344736","2.08757","9.69091","-0.344736","2.08757","9.69091","-0.995904","2.46103","10.5719","-0.995904","2.46103","10.5719","-0.62244","2.34612","9.42278","-0.62244","2.34612","9.42278","0.708624","1.55131","11.156","0.708624","1.55131","11.156","0.124488","1.69495","8.3407","0.124488","1.69495","8.3407","-0.43092","2.04926","8.1779","-0.43092","2.04926","8.1779","-1.05336","2.00138","10.8209","-1.05336","2.00138","10.8209","-1.02463","0.90972","10.3804","-1.02463","0.90972","10.3804","-0.38304","2.03011","10.4187","-0.38304","2.03011","10.4187","-0.402192","0.306432","13.5405","-0.402192","0.306432","13.5405","-0.411768","0.411768","11.2614","-0.411768","0.411768","11.2614","-1.27361","1.79071","10.5049","-1.27361","1.79071","10.5049","-0.785232","-0.4788","13.2245","-0.785232","-0.4788","13.2245","-0.57456","2.10672","7.9385","-0.57456","2.10672","7.9385","-0.785232","1.80029","7.48843","-0.785232","1.80029","7.48843","-6.84684","-0.450072","14.6896","-6.84684","-0.450072","14.6896","-4.72097","-0.421344","5.69772","-4.72097","-0.421344","5.69772","-7.55546","-7.41182","4.09853","-7.55546","-7.41182","4.09853","-9.24084","-6.47338","2.64298","-9.24084","-6.47338","2.64298","-7.85232","-3.3516","2.16418","-7.85232","-3.3516","2.16418","-11.8455","-8.19706","1.41725","-11.8455","-8.19706","1.41725","-6.99048","-8.14918","1.37894","-6.99048","-8.14918","1.37894","-4.8263","-5.25722","0.344736","-4.8263","-5.25722","0.344736","-7.09582","-9.55685","0.354312","-7.09582","-9.55685","0.354312"
"2","-10.074","-5.18062","0.019152","-10.074","-5.18062","0.019152","-7.71826","-4.72097","0.804384","-7.71826","-4.72097","0.804384","-11.6444","-4.788","0.4788","-11.6444","-4.788","0.4788","-7.2203","-5.90839","0.7182","-7.2203","-5.90839","0.7182","-4.42411","-6.80854","0.679896","-4.42411","-6.80854","0.679896","-8.4173","-7.85232","-0.871416","-8.4173","-7.85232","-0.871416","-7.32564","-5.68814","0.593712","-7.32564","-5.68814","0.593712","-14.2491","-7.52674","1.00548","-14.2491","-7.52674","1.00548","-7.67038","-7.1437","1.80986","-7.67038","-7.1437","1.80986","-6.01373","-7.12454","1.50343","-6.01373","-7.12454","1.50343","-3.95489","-6.39677","1.01506","-3.95489","-6.39677","1.01506","-9.20254","-4.56775","0.794808","-9.20254","-4.56775","0.794808","-10.8113","-5.47747","2.96856","-10.8113","-5.47747","2.96856","-10.9741","-4.15598","2.14502","-10.9741","-4.15598","2.14502","-7.22988","-6.77981","1.75241","-7.22988","-6.77981","1.75241","-5.69772","-7.98638","1.12039","-5.69772","-7.98638","1.12039","-7.28734","-7.6608","0.708624","-7.28734","-7.6608","0.708624","-8.66628","-5.3051","0.9576","-8.66628","-5.3051","0.9576","-13.5883","-7.97681","1.94393","-13.5883","-7.97681","1.94393","-8.4173","-7.40225","2.33654","-8.4173","-7.40225","2.33654","-5.79348","-7.16285","1.70453","-5.79348","-7.16285","1.70453","-7.35437","-6.79896","0.603288","-7.35437","-6.79896","0.603288","-7.74698","-5.44874","-0.497952","-7.74698","-5.44874","-0.497952","-11.587","-7.40225","0.785232","-11.587","-7.40225","0.785232","-9.1355","-7.35437","-0.421344","-9.1355","-7.35437","-0.421344"
"3","-6.80854","-6.88514","-0.268128","-6.80854","-6.88514","-0.268128","-5.75518","-7.73741","0.67032","-5.75518","-7.73741","0.67032","-9.17381","-5.40086","-0.440496","-9.17381","-5.40086","-0.440496","-8.27366","-5.43917","-0.823536","-8.27366","-5.43917","-0.823536","-13.9235","-4.29962","-0.660744","-13.9235","-4.29962","-0.660744","-7.48843","-5.51578","1.66622","-7.48843","-5.51578","1.66622","-6.21482","-6.92345","1.68538","-6.21482","-6.92345","1.68538","-7.3831","-5.9467","0.268128","-7.3831","-5.9467","0.268128","-7.51716","-4.63478","0.38304","-7.51716","-4.63478","0.38304","-12.5254","-7.2203","0.325584","-12.5254","-7.2203","0.325584","-8.08214","-6.83726","-0.459648","-8.08214","-6.83726","-0.459648","-7.26818","-7.01921","0.804384","-7.26818","-7.01921","0.804384","-6.72235","-8.36942","-0.181944","-6.72235","-8.36942","-0.181944","-8.47476","-6.51168","-0.134064","-8.47476","-6.51168","-0.134064","-7.56504","-4.7497","0.229824","-7.56504","-4.7497","0.229824","-12.5063","-5.69772","2.20248","-12.5063","-5.69772","2.20248","-9.84413","-4.89334","2.42273","-9.84413","-4.89334","2.42273","-6.00415","-7.31606","2.09714","-6.00415","-7.31606","2.09714","-5.2668","-4.90291","2.93983","-5.2668","-4.90291","2.93983","-8.03426","-4.5486","1.18742","-8.03426","-4.5486","1.18742","-10.1889","-6.32016","0.995904","-10.1889","-6.32016","0.995904","-8.70458","-5.67857","-0.612864","-8.70458","-5.67857","-0.612864","-7.12454","-5.92754","2.12587","-7.12454","-5.92754","2.12587","-5.9467","-5.90839","2.51849","-5.9467","-5.90839","2.51849","-7.4597","-6.56914","0.928872","-7.4597","-6.56914","0.928872"
"4","-8.60882","-4.8263","1.59919","-8.60882","-4.8263","1.59919","-14.8811","-7.67995","5.64984","-14.8811","-7.67995","5.64984","-8.57052","-5.42959","1.27361","-8.57052","-5.42959","1.27361","-6.20525","-7.6991","3.6293","-6.20525","-7.6991","3.6293","-6.04246","-2.97814","3.591","-6.04246","-2.97814","3.591","-7.73741","-3.58142","2.55679","-7.73741","-3.58142","2.55679","-9.08762","-3.3899","5.85094","-9.08762","-3.3899","5.85094","-10.0069","-2.71001","5.92754","-10.0069","-2.71001","5.92754","-9.10678","-3.96446","3.43778","-9.10678","-3.96446","3.43778","-6.86599","-9.82498","3.95489","-6.86599","-9.82498","3.95489","-6.04246","-7.9002","-2.6717","-6.04246","-7.9002","-2.6717","-5.7073","-6.61702","-2.01096","-5.7073","-6.61702","-2.01096","-12.3435","-7.6608","0.268128","-12.3435","-7.6608","0.268128","-7.00006","-8.20663","1.12997","-7.00006","-8.20663","1.12997","-6.93302","-7.56504","0.928872","-6.93302","-7.56504","0.928872","-2.00138","-8.8961","2.04926","-2.00138","-8.8961","2.04926","-6.16694","-6.92345","0.67032","-6.16694","-6.92345","0.67032","-10.2559","-6.82769","1.01506","-10.2559","-6.82769","1.01506","-10.6294","-5.48705","1.60877","-10.6294","-5.48705","1.60877","-7.59377","-6.38719","1.41725","-7.59377","-6.38719","1.41725","-5.0657","-7.91935","1.64707","-5.0657","-7.91935","1.64707","-6.92345","-6.29143","-0.19152","-6.92345","-6.29143","-0.19152","-6.7415","-5.7073","-0.038304","-6.7415","-5.7073","-0.038304","-13.1478","-8.1013","1.55131","-13.1478","-8.1013","1.55131","-7.60334","-7.40225","0.43092","-7.60334","-7.40225","0.43092"
"5","-6.99048","-7.33522","0.938448","-6.99048","-7.33522","0.938448","-3.05474","-8.27366","1.21615","-3.05474","-8.27366","1.21615","-8.08214","-6.31058","-0.201096","-8.08214","-6.31058","-0.201096","-8.4173","-6.11906","0.469224","-8.4173","-6.11906","0.469224","-11.6061","-4.84546","1.12997","-11.6061","-4.84546","1.12997","-7.68953","-5.91797","1.55131","-7.68953","-5.91797","1.55131","-4.22302","-8.00554","1.92478","-4.22302","-8.00554","1.92478","-7.182","-5.9467","-2.20248","-7.182","-5.9467","-2.20248","-6.44465","-7.1437","1.11082","-6.44465","-7.1437","1.11082","-12.784","-9.01102","0.153216","-12.784","-9.01102","0.153216","-7.77571","-7.63207","0.134064","-7.77571","-7.63207","0.134064","-7.49801","-7.74698","1.197","-7.49801","-7.74698","1.197","-1.84817","-9.97819","1.197","-1.84817","-9.97819","1.197","-6.25313","-6.10949","-0.62244","-6.25313","-6.10949","-0.62244","-10.0835","-7.77571","0.19152","-10.0835","-7.77571","0.19152","-10.208","-5.03698","-0.852264","-10.208","-5.03698","-0.852264","-7.96723","-6.48295","0.57456","-7.96723","-6.48295","0.57456","-4.01234","-8.33112","1.25446","-4.01234","-8.33112","1.25446","-8.09172","-8.4173","-1.92478","-8.09172","-8.4173","-1.92478","-7.95766","-5.9467","-0.564984","-7.95766","-5.9467","-0.564984","-12.9851","-8.71416","0.603288","-12.9851","-8.71416","0.603288","-8.45561","-7.26818","-0.62244","-8.45561","-7.26818","-0.62244","-6.31058","-8.43646","0.689472","-6.31058","-8.43646","0.689472","-3.7921","-7.41182","1.57046","-3.7921","-7.41182","1.57046","-5.24765","-6.14779","-0.660744","-5.24765","-6.14779","-0.660744"
"6","-10.9358","-8.02469","0.344736","-10.9358","-8.02469","0.344736","-9.00144","-5.14231","-0.440496","-9.00144","-5.14231","-0.440496","-9.18338","-6.54998","-0.900144","-9.18338","-6.54998","-0.900144","-4.85503","-8.62798","1.7141","-4.85503","-8.62798","1.7141","-6.28186","-7.75656","-0.584136","-6.28186","-7.75656","-0.584136","-8.21621","-7.01921","-0.469224","-8.21621","-7.01921","-0.469224","-14.0193","-7.91935","0.967176","-14.0193","-7.91935","0.967176","-9.12593","-7.12454","-0.536256","-9.12593","-7.12454","-0.536256","-5.85094","-6.51168","0.651168","-5.85094","-6.51168","0.651168","-4.18471","-7.73741","0.603288","-4.18471","-7.73741","0.603288","-8.54179","-5.52535","0.344736","-8.54179","-5.52535","0.344736","-10.773","-6.31058","0.086184","-10.773","-6.31058","0.086184","-9.41321","-4.64436","1.82902","-9.41321","-4.64436","1.82902","-8.60882","-5.39129","0.794808","-8.60882","-5.39129","0.794808","-6.37762","-7.63207","2.36527","-6.37762","-7.63207","2.36527","-7.24903","-6.21482","-1.57046","-7.24903","-6.21482","-1.57046","-6.03288","-5.85094","1.40767","-6.03288","-5.85094","1.40767","-15.0152","-9.27914","2.22163","-15.0152","-9.27914","2.22163","-7.57462","-7.13412","0.900144","-7.57462","-7.13412","0.900144","-7.13412","-7.22988","1.46513","-7.13412","-7.22988","1.46513","-6.87557","-9.54727","1.4747","-6.87557","-9.54727","1.4747","-7.40225","-6.49253","0.497952","-7.40225","-6.49253","0.497952","-7.40225","-6.20525","0.536256","-7.40225","-6.20525","0.536256","-14.4693","-8.24494","0.86184","-14.4693","-8.24494","0.86184","-10.2655","-4.40496","4.49114","-10.2655","-4.40496","4.49114"
"7","-6.85642","-8.12045","3.33245","-6.85642","-8.12045","3.33245","-6.32016","-4.12726","1.30234","-6.32016","-4.12726","1.30234","-5.90839","-6.67447","-1.18742","-5.90839","-6.67447","-1.18742","-10.7538","-7.49801","-0.641592","-10.7538","-7.49801","-0.641592","-9.24084","-4.11768","1.11082","-9.24084","-4.11768","1.11082","-7.88105","-7.9002","2.03011","-7.88105","-7.9002","2.03011","-5.19019","-8.09172","2.33654","-5.19019","-8.09172","2.33654","-6.38719","-6.80854","-1.45555","-6.38719","-6.80854","-1.45555","-5.80306","-5.93712","-0.363888","-5.80306","-5.93712","-0.363888","-11.5965","-6.61702","-0.727776","-11.5965","-6.61702","-0.727776","-8.48434","-5.49662","-0.344736","-8.48434","-5.49662","-0.344736","-8.21621","-5.63069","0.488376","-8.21621","-5.63069","0.488376","-7.10539","-8.27366","0.354312","-7.10539","-8.27366","0.354312","-7.50758","-6.64574","-0.804384","-7.50758","-6.64574","-0.804384","-8.1013","-5.84136","0.114912","-8.1013","-5.84136","0.114912","-14.7279","-7.9002","0.842688","-14.7279","-7.9002","0.842688","-7.71826","-6.92345","0.009576","-7.71826","-6.92345","0.009576","-8.72374","-7.20115","0.4788","-8.72374","-7.20115","0.4788","-3.78252","-6.96175","0.564984","-3.78252","-6.96175","0.564984","-8.25451","-6.65532","-0.268128","-8.25451","-6.65532","-0.268128","-9.73879","-6.56914","0.306432","-9.73879","-6.56914","0.306432","-12.2477","-6.23398","2.26951","-12.2477","-6.23398","2.26951","-9.08762","-7.72783","2.34612","-9.08762","-7.72783","2.34612","-6.59786","-8.69501","1.40767","-6.59786","-8.69501","1.40767","-5.29553","-5.4679","2.56637","-5.29553","-5.4679","2.56637"
"8","-7.53631","-6.13822","0.737352","-7.53631","-6.13822","0.737352","-9.3749","-7.50758","0.900144","-9.3749","-7.50758","0.900144","-11.0124","-3.19838","1.89605","-14.1342","-5.0274","1.55131","-14.1342","-5.0274","1.55131","-14.1342","-5.0274","1.55131","-6.34889","-5.67857","1.27361","-7.6225","-4.41454","0.67032","-7.6225","-4.41454","0.67032","-7.80444","-5.35298","0.162792","-7.80444","-5.35298","0.162792","-14.4693","-8.47476","2.8345","-14.4693","-8.47476","2.8345","-14.4693","-8.47476","2.8345","-7.35437","-5.43917","-0.354312","-7.35437","-5.43917","-0.354312","-9.20254","-6.73193","0.632016","-9.20254","-6.73193","0.632016","-8.22578","-8.8578","1.81944","-6.84684","-6.0233","-0.584136","-6.84684","-6.0233","-0.584136","-9.17381","-6.9426","-1.8769","-9.17381","-6.9426","-1.8769","-12.5158","-4.15598","1.81944","-12.5158","-4.15598","1.81944","-9.93989","-5.47747","2.26951","-9.93989","-5.47747","2.26951","-5.7839","-6.93302","1.48428","-5.7839","-6.93302","1.48428","-6.55956","-5.0657","2.76746","-6.55956","-5.0657","2.76746","-6.67447","-5.33383","0.833112","-6.67447","-5.33383","0.833112","-13.2436","-7.67038","3.16008","-13.2436","-7.67038","3.16008","-7.57462","-7.36394","1.14912","-7.57462","-7.36394","1.14912","-7.40225","-6.75108","0.43092","-7.40225","-6.75108","0.43092","-5.10401","-8.63755","1.16827","-5.10401","-8.63755","1.16827","-8.86738","-8.12045","-1.11082","-8.86738","-8.12045","-1.11082","-8.72374","-4.70182","0.871416","-8.72374","-4.70182","0.871416","-13.8086","-5.0274","2.9111","-13.8086","-5.0274","2.9111","-9.25999","-7.182","1.52258"
"9","-9.25999","-7.182","1.52258","-6.11906","-7.32564","1.8769","-6.11906","-7.32564","1.8769","-3.56227","-7.10539","1.97266","-3.56227","-7.10539","1.97266","-9.03974","-6.1861","0.900144","-9.03974","-6.1861","0.900144","-8.92483","-5.9467","1.28318","-8.92483","-5.9467","1.28318","-9.01102","-7.16285","-0.306432","-9.01102","-7.16285","-0.306432","-6.54041","-6.9809","1.13954","-6.54041","-6.9809","1.13954","-4.55818","-7.15327","2.24078","-4.55818","-7.15327","2.24078","-7.44055","-8.76204","0.9576","-7.44055","-8.76204","0.9576","-8.01511","-6.19567","0.584136","-8.01511","-6.19567","0.584136","-15.3791","-7.96723","2.6717","-15.3791","-7.96723","2.6717","-9.15466","-6.44465","1.88647","-9.15466","-6.44465","1.88647","-6.85642","-7.98638","2.23121","-6.85642","-7.98638","2.23121","-4.42411","-5.76475","2.1163","-4.42411","-5.76475","2.1163","-8.23536","-6.06161","-0.220248","-8.23536","-6.06161","-0.220248","-11.9987","-5.47747","0.411768","-11.9987","-5.47747","0.411768","-10.4953","-5.08486","-0.14364","-10.4953","-5.08486","-0.14364","-8.66628","-5.57323","-0.373464","-8.66628","-5.57323","-0.373464","-5.21892","-7.79486","1.46513","-5.21892","-7.79486","1.46513","-8.23536","-7.83317","-2.26951","-8.23536","-7.83317","-2.26951","-8.22578","-5.92754","0.296856","-8.22578","-5.92754","0.296856","-15.4174","-6.32974","1.57046","-15.4174","-6.32974","1.57046","-9.91116","-6.99048","1.26403","-9.91116","-6.99048","1.26403","-6.35846","-7.52674","2.05884","-6.35846","-7.52674","2.05884","-6.48295","-5.93712","0.871416","-6.48295","-5.93712","0.871416","-7.13412","-5.93712","-0.2394"
"10","-7.13412","-5.93712","-0.2394","-12.0466","-6.75108","1.49386","-12.0466","-6.75108","1.49386","-8.44603","-6.75108","-0.584136","-8.44603","-6.75108","-0.584136","-7.82359","-6.85642","-0.162792","-7.82359","-6.85642","-0.162792","-6.04246","-8.68543","2.1163","-6.04246","-8.68543","2.1163","-8.77162","-6.88514","-0.785232","-8.77162","-6.88514","-0.785232","-9.14508","-6.52126","0.62244","-9.14508","-6.52126","0.62244","-13.4447","-3.49524","-0.450072","-13.4447","-3.49524","-0.450072","-9.36533","-6.15737","1.13954","-9.36533","-6.15737","1.13954","-6.76066","-8.97271","2.1163","-6.76066","-8.97271","2.1163","-5.56366","-6.73193","1.55131","-5.56366","-6.73193","1.55131","-8.74289","-7.60334","1.03421","-8.74289","-7.60334","1.03421","-13.4926","-5.79348","0.497952","-13.4926","-5.79348","0.497952","-6.52126","-6.55956","2.00138","-6.52126","-6.55956","2.00138","-8.07257","-8.31197","0.497952","-8.07257","-8.31197","0.497952","-2.42273","-10.524","0.258552","-2.42273","-10.524","0.258552","-8.84822","-7.11497","-1.59919","-8.84822","-7.11497","-1.59919","-8.68543","-4.38581","-1.11082","-8.68543","-4.38581","-1.11082","-11.9892","-6.60744","2.62382","-11.9892","-6.60744","2.62382","-7.17242","-7.07666","1.80029","-7.17242","-7.07666","1.80029","-2.56637","-6.08076","0","-2.56637","-6.08076","0","-12.7648","-8.8578","0.689472","-12.7648","-8.8578","0.689472","-7.75656","-4.85503","2.28866","-7.75656","-4.85503","2.28866","-15.1014","-4.02192","3.25584","-15.1014","-4.02192","3.25584","-8.96314","-8.08214","0.201096","-8.96314","-8.08214","0.201096","-6.45422","-6.96175","2.00138"
